DOC_ID,LABEL,RATING,VERIFIED_PURCHASE,PRODUCT_CATEGORY,PRODUCT_ID,PRODUCT_TITLE,REVIEW_TITLE,REVIEW_TEXT
10873,__label2__,5,Y,Lawn and Garden,B008EQ6ZEW,Zodiac 6-504-00 Universal wall fitting and Quick Disconnect Filter Screen Replacement for Zodiac Polaris Pool Cleaner,Exact replacement for the original,"My original filter has been in use for SEVERAL years now. It's gotten a bit bent up just taking it in and out to clean it, so I finally decided to replace it. Some people seem to have received damaged filters, but mine arrived in pristine condition.<br /><br />Tip for using your Polaris: Odds are very, very high that if the Polaris is not moving around your pool quickly, this filter needs to be emptied and cleaned. If that's not the case, make sure that the plastic nuts that hold your wheels on are tight. If that's not the case, your wheels may be worn and the gears aren't turning them effectively anymore."
20617,__label2__,5,N,Books,B000CEQL6Q,Angel Loves Nobody,First class insight into the minds of the juvenile dispossessed.,"I read this book as an impressionable 12 year old, around 1970/71.<br /><br />At the time, I was attending schoool in what was considered a pretty tough are of Birmingham (England's second city).<br /><br />It opened my eyes to the lives of my American contemporaries.<br /><br />Every time there has been a school related atrocity, since, I have thought about this book and the future it anticipated.<br /><br />I have met a few &#34;Angels&#34; in my life, but I have met many more &#34;Ricos&#34;. Which is quite scary.<br /><br />A must-read for anyone interested in how such horrors can creep up on us and a book which should be on the national curriculum reading list of all &#34;secondary&#34; (US &#34;higher&#34;) educational institutions."
8716,__label1__,5,Y,Baby,B00S17LLZ2,SyndeRay iFever Smart Bluetooth Thermometer for Baby (Blue),Great home thermometer for kid,"As a healthcare professional I value quality equipment and this fits the bill. I purchased this thermometer primarily for home use, something to put away in my personal kit. And the product works very well for that purpose. While it certainly isn't designed for use in a clinical setting where such a diagnostic tool would see heavy utilization the device certainly works very well for settings such as the home."
16109,__label2__,1,Y,Home,B0019KHGHA,"Susan Bates Bent Latch Hook with Wood Handle, 6.25-Inch",Broke,Half way though a project the metal pieces on top broke off. I didnt use it rough i go nice and slow when doing my projects to make sure i do them right. and half way though it broke wont buy this brand ever again!!
10060,__label1__,5,Y,Home Entertainment,B0088IGPM8,XIOS DS Streaming Media Player for TVs (with XBMC capability),XBMC on Linux is a much better experience,"First and foremost, install the Linux firmware onto the box.  XBMC on Linux is a much better experience than the android APK.  I was able to install my favorite video add-ons, repositories, programs, and skins with no issues.  1080p video playback is smooth with no stuttering or buffering.  Recommended for those who are looking for a cheap solution to having XBMC in their living room (or any TV)."
13873,__label2__,3,N,Health & Personal Care,B00P2RQJA6,"Sweet Orange - 100% Pure, Best Therapeutic Grade Essential Oil - 10ml",the smell is quite heavy it is nice but it is so sweet that i get a ...,the smell is quite heavy it is nice but it is so sweet that i get a headache. very strong so i suggest TINY amounts for aroma therapy
8226,__label1__,5,Y,Apparel,B00ZRXLFTU,Buttons & Pleats The Best Shirt Stays Advanced Type Footloop Style,Must Buy............,"Whyyyyyyy didn't I know about these before? I don't even know how I survived without these before because now that I have them, I wouldn't dream of wearing a shirt that needs to be tucked without sliding these onto it first. It is like the peanut butter to the jelly, my ying to my yang!"
20317,__label2__,5,Y,Wireless,B007FHX9OK,"iOttie Easy One Touch Windshield Dashboard Car Mount Holder for iPhone 7/6s/6, Galaxy S7/S6- Retail Packaging- Black",Fits my Nexus 4,"I'm not sure what to really say about a device like this, except that it seems to work fine, and it fits my Nexus 4 without a problem."
10278,__label1__,5,N,Home Entertainment,B00BG5M93Y,Sharp LC70LE632U 70-Inch 1080p 120Hz LCD TV (2014 Model),Arrived,"My new home theater arrived in great shape. Image is amazing, and very sleek. Great addition to my home and great service."
5504,__label1__,5,N,Tools,B00Y78VY0G,"EZ HOLE Professional Hole Saw Kit - Fast & Easy Holes in Drywall, Plywood, Sheet Metal, Plaster, Plastic, and More for Recessed Lighting, Speakers, HVAC, Electrical, Vent Holes, etc. up to 8-5/8 in.",recommend it,Picked this up at the electrical show after getting a demo from Andrew. If you use a regular hole saw to cut in your lights I would recommend one of these. It costs less and does a much cleaner job.
11230,__label2__,2,Y,Pet Products,B0002AT7J8,Four Paws Pet Easy Feeder,Ordered 2 each one came with a broken one.,"Well, glad I ordered 2 packs of these since 1 in each pack would not plunge without putting too much air in our abandoned kitten's bellies..."
19453,__label2__,5,Y,Wireless,B007X6FFLS,Samsung a157 GoPhone (AT&T),Easy and Good,"This is a no-nonsense phone with plenty of bells and whistles to keep me happy. This phone has a good antenna and great voice quality. While this phone is not my daily driver, it is a good spare phone to have handy.<br /><br />For the cheap price this is a good quality device."
1228,__label1__,4,N,Home Improvement,B003EC2Q0I,Voye 72-20488 Wireless Remote Control Doorbell with 10 Different Chimes,Love the chimes!,"We had a doorbell installed before where the sound it made drove me nuts every time. It was loud and screechy. This product however, is sweet and doesn't make me jump every time someone was at the door which is fairly often."
20515,__label2__,1,Y,Wireless,B00DUR2GZM,Eco-Fused Screen Replacement Kit for Samsung Galaxy S4 including Replacement Glass / Tool Kit / Adhesive Sticker Tape / Tweezers / Microfiber Cleaning Cloth / Instruction Manual,I needed the screen,"I'm upset with this company, I previously cracked my screen on my Galaxy S4 phone, so I decided to purchase a replacement screen to fix my phone. I indeed purchased a replacement kit for my phone, when the kit came to my home I opened the kit package to see everything was the in the box except the replacement screen. So to make a long story short to this day my screen is still cracked because I never received my replacement screen..... so inconvenient"
15233,__label2__,5,N,Books,1583334009,"Prescription for Nutritional Healing, Fifth Edition: A Practical A-to-Z Reference to Drug-Free Remedies Using Vitamins, Minerals, Her bs & Food Supplements",great health resource/great condition,"Arrived when it was supposed to, and in great condition. Great resource for heathy alternative treatments without using pharmaceuticals. Excellent."
10514,__label2__,3,N,Office Products,B004E2THRM,"Wite-Out EZ Correct Correction Tape, Non-Refillable, 1/6 quot; x 400 quot;, 4/Pack",Not easy to get started,"It is not very user friendly to operate. The correction itself is good and not messy, but to get this started and figure out takes time. You need to be skilled. I wish this was easy to operate!"
14662,__label2__,3,Y,Musical Instruments,B0009EG5II,American Dj F-Scent Strawberry Scent For Water Based Fog Juice,Meh...,"Could barely smell it, and I used the whole thing with a quart of fluid too. It's like someone's breath after eating strawberry candy. I'd do vanilla next time."
13896,__label2__,3,N,Wireless,B00787JRCK,Pink Skull Hard Case Snap On Faceplate Cover For Motorola Droid 4,Eghh,I'm a little upset how parts of the paint of this case is messed up! After the good reviews I hoped for a good case. But so far I'm pretty upset. But either way it fits perfectly and it does protect the phone well.
16675,__label2__,5,Y,Luggage,B007UNSHHI,"American Tourister Luggage AT Pop 3 Piece Spinner Set, Aqua Blue, 29/25/21",Very good bags for the price,"Very good bags for the price.  Nice piping on the sides for protection.  Lightweight and wheels are excellent.  Just be carefull about th ecolor, could get dusty when the bag travels a lot."
6603,__label1__,5,N,Outdoors,B00LFB74HU,"OutPaq - Your Customizable Personal Pack For Urban, Outdoor or Tactical Use!",I hated my: http,"As soon as this arrived I had to try it out.<br /><br />I hated my:<br />http://www.amazon.vote/gp/product/B00NGKLBKO<br /><br />I packed it up with my usual travel documents including Passport (which there is a nice spot for in the back half) payment cards, phone card and some foreign currency ( which fits perfectly in the front zippered section). I put it on to see how comfortable it was to wear under my jeans and forgot that I was wearing it until I got ready for bed. The fabric has a nice feel, unlike others I have used before. It would also be the perfect gift to give someone who is a first time traveler. I take groups of students to Europe and always require them to wear a money belt. This one is great as you forget you are wearing it until you need something out of it. I like the fact it has two zippered sections as well. It also has an adjustable strap so it should fit most sizes. The strap feels solid and should hold nicely and not stretch out as the less expensive ones I have used previously do."
